STATE,COUNTY,CBSA,MSA70,MSA80,MSA90,MSA00,NEWENG
01,001,33860,NA,5240,5240,5240,FALSE
01,003,19300,5160,5160,5160,5160,FALSE
01,005,21640,NA,NA,NA,NA,FALSE
01,007,13820,NA,NA,NA,NA,FALSE
01,009,13820,NA,NA,1000,1000,FALSE
01,015,11500,NA,450,450,450,FALSE
01,017,46740,NA,NA,NA,NA,FALSE
01,021,13820,NA,NA,NA,NA,FALSE
01,031,21460,NA,NA,NA,NA,FALSE
01,033,22520,NA,2650,2650,2650,FALSE
01,037,10760,NA,NA,NA,NA,FALSE
01,043,18980,NA,NA,NA,NA,FALSE
01,045,21460,NA,NA,2180,2180,FALSE
01,047,42820,NA,NA,NA,NA,FALSE
01,049,22840,NA,NA,NA,NA,FALSE
01,051,33860,5240,5240,5240,5240,FALSE
01,055,23460,2880,2880,2880,2880,FALSE
01,061,20020,NA,NA,NA,NA,FALSE
01,063,46220,NA,NA,NA,NA,FALSE
01,065,46220,NA,NA,NA,NA,FALSE
01,067,20020,NA,NA,NA,NA,FALSE
01,069,20020,NA,NA,2180,2180,FALSE
01,071,42460,NA,NA,NA,NA,FALSE
01,073,13820,1000,1000,1000,1000,FALSE
01,077,22520,NA,2650,2650,2650,FALSE
01,079,19460,NA,NA,2030,2030,FALSE
01,081,12220,NA,NA,NA,580,FALSE
01,083,26620,3440,3440,NA,3440,FALSE
01,085,33860,NA,NA,NA,NA,FALSE
01,087,46260,NA,NA,NA,NA,FALSE
01,089,26620,3440,3440,3440,3440,FALSE
01,095,10700,NA,3440,NA,NA,FALSE
01,097,33660,5160,5160,5160,5160,FALSE
01,101,33860,5240,5240,5240,5240,FALSE
01,103,19460,NA,NA,2030,2030,FALSE
01,109,45980,NA,NA,NA,NA,FALSE
01,113,17980,1800,1800,1800,1800,FALSE
01,115,13820,NA,1000,1000,1000,FALSE
01,117,13820,1000,1000,1000,1000,FALSE
01,121,45180,NA,NA,NA,NA,FALSE
01,123,10760,NA,NA,NA,NA,FALSE
01,125,46220,8600,8600,8600,8600,FALSE
01,127,13820,1000,1000,1000,NA,FALSE
02,020,11260,NA,380,380,380,FALSE
02,090,21820,NA,NA,NA,NA,FALSE
02,110,27940,NA,NA,NA,NA,FALSE
02,130,28540,NA,NA,NA,NA,FALSE
02,150,28980,NA,NA,NA,NA,FALSE
02,170,11260,NA,NA,NA,NA,FALSE
04,003,43420,NA,NA,NA,NA,FALSE
04,005,22380,NA,NA,NA,2620,FALSE
04,007,37740,NA,NA,NA,NA,FALSE
04,009,40940,NA,NA,NA,NA,FALSE
04,011,40940,NA,NA,NA,NA,FALSE
04,013,38060,6200,6200,6200,6200,FALSE
04,015,29420,NA,NA,NA,4120,FALSE
04,017,43320,NA,NA,NA,NA,FALSE
04,019,46060,8520,8520,8520,8520,FALSE
04,021,38060,NA,NA,NA,6200,FALSE
04,023,35700,NA,NA,NA,NA,FALSE
04,025,39140,NA,NA,NA,NA,FALSE
04,027,49740,NA,NA,9360,9360,FALSE
05,005,34260,NA,NA,NA,NA,FALSE
05,007,22220,NA,2580,NA,2580,FALSE
05,009,25460,NA,NA,NA,NA,FALSE
05,013,15780,NA,NA,NA,NA,FALSE
05,019,11660,NA,NA,NA,NA,FALSE
05,025,38220,NA,NA,NA,NA,FALSE
05,027,31620,NA,NA,NA,NA,FALSE
05,031,27860,NA,NA,NA,3700,FALSE
05,033,22900,2720,2720,2720,2720,FALSE
05,035,32820,4920,4920,4920,4920,FALSE
05,045,30780,NA,NA,4400,4400,FALSE
05,047,22900,NA,NA,NA,NA,FALSE
05,051,26300,NA,NA,NA,NA,FALSE
05,053,30780,NA,NA,NA,NA,FALSE
05,055,37500,NA,NA,NA,NA,FALSE
05,057,26260,NA,NA,NA,NA,FALSE
05,063,12900,NA,NA,NA,NA,FALSE
05,069,38220,6240,6240,6240,6240,FALSE
05,079,38220,NA,NA,NA,NA,FALSE
05,085,30780,NA,NA,4400,4400,FALSE
05,087,22220,NA,NA,NA,NA,FALSE
05,091,45500,8360,8360,8360,8360,FALSE
05,093,14180,NA,NA,NA,NA,FALSE
05,099,26260,NA,NA,NA,NA,FALSE
05,101,25460,NA,NA,NA,NA,FALSE
05,103,15780,NA,NA,NA,NA,FALSE
05,105,30780,NA,NA,NA,NA,FALSE
05,107,25760,NA,NA,NA,NA,FALSE
05,111,27860,NA,NA,NA,NA,FALSE
05,115,40780,NA,NA,NA,NA,FALSE
05,119,30780,4400,4400,4400,4400,FALSE
05,123,22620,NA,NA,NA,NA,FALSE
05,125,30780,4400,4400,4400,4400,FALSE
05,131,22900,2720,2720,2720,2720,FALSE
05,139,20980,NA,NA,NA,NA,FALSE
05,143,22220,NA,2580,2580,2580,FALSE
05,145,42620,NA,NA,NA,NA,FALSE
05,149,40780,NA,NA,NA,NA,FALSE
06,001,41860,7360,7360,5775,5775,FALSE
06,007,17020,NA,1620,1620,1620,FALSE
06,013,41860,7360,7360,5775,5775,FALSE
06,015,18860,NA,NA,NA,NA,FALSE
06,017,40900,NA,NA,6920,6920,FALSE
06,019,23420,2840,2840,2840,2840,FALSE
06,023,21700,NA,NA,NA,NA,FALSE
06,025,20940,NA,NA,NA,NA,FALSE
06,027,13860,NA,NA,NA,NA,FALSE
06,029,12540,680,680,680,680,FALSE
06,031,25260,NA,NA,NA,NA,FALSE
06,033,17340,NA,NA,NA,NA,FALSE
06,035,45000,NA,NA,NA,NA,FALSE
06,037,31100,4480,4480,4480,4480,FALSE
06,039,31460,NA,NA,NA,2840,FALSE
06,041,41860,7360,7360,7360,7360,FALSE
06,045,46380,NA,NA,NA,NA,FALSE
06,047,32900,NA,NA,4940,4940,FALSE
06,053,41500,7120,7120,7120,7120,FALSE
06,055,34900,8720,8720,8720,8720,FALSE
06,057,46020,NA,NA,NA,NA,FALSE
06,059,31100,360,360,360,5945,FALSE
06,061,40900,6920,6920,6920,6920,FALSE
06,065,40140,7280,6780,6780,6780,FALSE
06,067,40900,6920,6920,6920,6920,FALSE
06,069,41940,NA,NA,NA,NA,FALSE
06,071,40140,7280,6780,6780,6780,FALSE
06,073,41740,7320,7320,7320,7320,FALSE
06,075,41860,7360,7360,7360,7360,FALSE
06,077,44700,8120,8120,8120,8120,FALSE
06,079,42020,NA,NA,NA,7460,FALSE
06,081,41860,7360,7360,7360,7360,FALSE
06,083,42060,7480,7480,7480,7480,FALSE
06,085,41940,7400,7400,7400,7400,FALSE
06,087,42100,NA,7485,7485,7485,FALSE
06,089,39820,NA,6690,6690,6690,FALSE
06,095,46700,8720,8720,8720,8720,FALSE
06,097,42220,7500,7500,7500,7500,FALSE
06,099,33700,5170,5170,5170,5170,FALSE
06,101,49700,NA,9340,9340,9340,FALSE
06,103,39780,NA,NA,NA,NA,FALSE
06,107,47300,NA,8780,8780,8780,FALSE
06,109,38020,NA,NA,NA,NA,FALSE
06,111,37100,6000,6000,6000,8735,FALSE
06,113,40900,6920,6920,6920,9270,FALSE
06,115,49700,NA,9340,9340,9340,FALSE
08,001,19740,2080,2080,2080,2080,FALSE
08,005,19740,2080,2080,2080,2080,FALSE
08,013,14500,2080,2080,1125,1125,FALSE
08,014,19740,NA,NA,NA,NA,FALSE
08,019,19740,NA,NA,NA,NA,FALSE
08,031,19740,2080,2080,2080,2080,FALSE
08,035,19740,NA,2080,2080,2080,FALSE
08,037,20780,NA,NA,NA,NA,FALSE
08,039,19740,NA,NA,NA,NA,FALSE
08,041,17820,1720,1720,1720,1720,FALSE
08,043,15860,NA,NA,NA,NA,FALSE
08,047,19740,NA,2080,NA,NA,FALSE
08,059,19740,2080,2080,2080,2080,FALSE
08,065,20780,NA,NA,NA,NA,FALSE
08,067,20420,NA,NA,NA,NA,FALSE
08,069,22660,NA,2670,2670,2670,FALSE
08,075,44540,NA,NA,NA,NA,FALSE
08,077,24300,NA,NA,NA,2995,FALSE
08,085,33940,NA,NA,NA,NA,FALSE
08,087,22820,NA,NA,NA,NA,FALSE
08,093,19740,NA,NA,NA,NA,FALSE
08,101,39380,6560,6560,6560,6560,FALSE
08,117,43540,NA,NA,NA,NA,FALSE
08,119,17820,NA,1720,NA,NA,FALSE
08,123,24540,NA,3060,3060,3060,FALSE
09,001,14860,8040,8040,8040,8040,TRUE
09,001,14860,NA,NA,8040,NA,TRUE
09,001,14860,NA,NA,5760,NA,TRUE
09,001,14860,5760,5760,5760,8040,TRUE
09,001,14860,NA,5760,5760,8040,TRUE
09,001,14860,1160,1160,1160,1160,TRUE
09,001,14860,NA,NA,1160,NA,TRUE
09,001,14860,1930,1930,1930,1930,TRUE
09,001,14860,NA,NA,NA,NA,TRUE
09,001,14860,NA,1930,1930,1930,TRUE
09,001,14860,NA,NA,1930,1930,TRUE
09,003,25540,NA,NA,NA,NA,TRUE
09,003,25540,5440,5440,5440,3280,TRUE
09,003,25540,NA,NA,1170,NA,TRUE
09,003,25540,NA,1170,1170,3280,TRUE
09,003,25540,NA,NA,5440,NA,TRUE
09,003,25540,3280,3280,3280,3280,TRUE
09,003,25540,NA,NA,3280,NA,TRUE
09,003,25540,NA,3280,3280,3280,TRUE
09,005,45860,NA,NA,1930,1930,TRUE
09,005,45860,NA,1930,1930,1930,TRUE
09,005,45860,NA,NA,NA,NA,TRUE
09,005,45860,NA,NA,NA,1930,TRUE
09,005,45860,NA,NA,3280,3280,TRUE
09,005,45860,NA,NA,NA,3280,TRUE
09,005,45860,NA,3280,3280,3280,TRUE
09,005,45860,NA,NA,8880,8880,TRUE
09,005,45860,8880,8880,8880,8880,TRUE
09,005,45860,1170,1170,1170,3280,TRUE
09,007,25540,NA,NA,5020,NA,TRUE
09,007,25540,NA,3280,5020,3280,TRUE
09,007,25540,3280,3280,5020,3280,TRUE
09,007,25540,NA,NA,5020,3280,TRUE
09,007,25540,NA,NA,3280,3280,TRUE
09,007,25540,NA,NA,NA,NA,TRUE
09,007,25540,NA,5480,5480,5480,TRUE
09,007,25540,NA,NA,5480,5480,TRUE
09,007,25540,NA,5520,NA,5520,TRUE
09,009,35300,NA,NA,1160,NA,TRUE
09,009,35300,NA,NA,1160,1160,TRUE
09,009,35300,NA,NA,5480,NA,TRUE
09,009,35300,1160,NA,1160,NA,TRUE
09,009,35300,5480,5480,5480,5480,TRUE
09,009,35300,NA,5480,5480,5480,TRUE
09,009,35300,8880,8880,1160,1160,TRUE
09,009,35300,8880,8880,5480,5480,TRUE
09,009,35300,8880,8880,8880,8880,TRUE
09,009,35300,NA,NA,8880,NA,TRUE
09,009,35300,NA,8880,8880,8880,TRUE
09,009,35300,NA,NA,NA,NA,TRUE
09,011,35980,NA,NA,NA,NA,TRUE
09,011,35980,5520,5520,5520,5520,TRUE
09,011,35980,NA,NA,5520,NA,TRUE
09,011,35980,NA,NA,5520,5520,TRUE
09,011,35980,NA,5520,5520,5520,TRUE
09,011,35980,NA,3280,3280,3280,TRUE
09,011,35980,NA,NA,NA,3280,TRUE
09,013,25540,NA,3280,3280,3280,TRUE
09,013,25540,3280,3280,3280,3280,TRUE
09,013,25540,8000,8000,3280,3280,TRUE
09,013,25540,NA,NA,NA,3280,TRUE
09,013,25540,NA,NA,NA,NA,TRUE
09,015,48740,NA,NA,NA,3280,TRUE
09,015,48740,NA,NA,NA,NA,TRUE
09,015,48740,NA,NA,NA,9240,TRUE
09,015,48740,NA,NA,5520,5520,TRUE
09,015,48740,NA,NA,NA,5520,TRUE
10,001,20100,NA,NA,NA,2190,FALSE
10,003,37980,9160,9160,9160,9160,FALSE
10,005,42580,NA,NA,NA,NA,FALSE
11,001,47900,8840,8840,8840,8840,FALSE
12,001,23540,2900,2900,2900,2900,FALSE
12,003,27260,NA,3600,NA,NA,FALSE
12,005,37460,NA,6015,6015,6015,FALSE
12,009,37340,NA,4900,4900,4900,FALSE
12,011,33100,2680,2680,2680,2680,FALSE
12,015,39460,NA,NA,NA,6580,FALSE
12,017,26140,NA,NA,NA,NA,FALSE
12,019,27260,NA,3600,3600,3600,FALSE
12,021,34940,NA,NA,5345,5345,FALSE
12,023,29380,NA,NA,NA,NA,FALSE
12,027,11580,NA,NA,NA,NA,FALSE
12,031,27260,3600,3600,3600,3600,FALSE
12,033,37860,6080,6080,6080,6080,FALSE
12,035,37380,NA,NA,NA,2020,FALSE
12,039,45220,NA,NA,8240,8240,FALSE
12,041,23540,NA,NA,NA,NA,FALSE
12,049,48100,NA,NA,NA,NA,FALSE
12,051,17500,NA,NA,NA,NA,FALSE
12,053,45300,NA,NA,8280,8280,FALSE
12,055,42700,NA,NA,NA,NA,FALSE
12,057,45300,8280,8280,8280,8280,FALSE
12,061,42680,NA,NA,NA,NA,FALSE
12,065,45220,NA,NA,NA,NA,FALSE
12,069,36740,NA,NA,NA,5960,FALSE
12,071,15980,NA,2700,2700,2700,FALSE
12,073,45220,8240,8240,8240,8240,FALSE
12,081,35840,NA,1140,1140,7510,FALSE
12,083,36100,NA,5790,5790,5790,FALSE
12,085,38940,NA,NA,2710,2710,FALSE
12,086,33100,NA,NA,NA,5000,FALSE
12,087,28580,NA,NA,NA,NA,FALSE
12,089,27260,NA,3600,3600,3600,FALSE
12,091,18880,NA,2750,2750,2750,FALSE
12,093,36380,NA,NA,NA,NA,FALSE
12,095,36740,5960,5960,5960,5960,FALSE
12,097,36740,NA,5960,5960,5960,FALSE
12,099,33100,8960,8960,8960,8960,FALSE
12,101,45300,NA,8280,8280,8280,FALSE
12,103,45300,8280,8280,8280,8280,FALSE
12,105,29460,NA,3980,3980,3980,FALSE
12,107,37260,NA,NA,NA,NA,FALSE
12,109,27260,NA,3600,3600,3600,FALSE
12,111,38940,NA,NA,2710,2710,FALSE
12,113,37860,6080,6080,6080,6080,FALSE
12,115,35840,NA,7510,7510,7510,FALSE
12,117,36740,5960,5960,5960,5960,FALSE
12,119,45540,NA,NA,NA,NA,FALSE
12,127,19660,NA,2020,2020,2020,FALSE
12,129,45220,NA,8240,NA,NA,FALSE
13,003,20060,NA,NA,NA,NA,FALSE
13,007,10500,NA,NA,NA,NA,FALSE
13,009,33300,NA,NA,NA,NA,FALSE
13,013,12060,NA,NA,520,520,FALSE
13,015,12060,NA,NA,NA,520,FALSE
13,017,22340,NA,NA,NA,NA,FALSE
13,021,31420,4680,4680,4680,4680,FALSE
13,025,15260,NA,NA,NA,NA,FALSE
13,027,46660,NA,NA,NA,NA,FALSE
13,029,42340,NA,7520,NA,7520,FALSE
13,031,44340,NA,NA,NA,NA,FALSE
13,033,12260,NA,NA,NA,NA,FALSE
13,035,12060,NA,520,520,NA,FALSE
13,039,41220,NA,NA,NA,NA,FALSE
13,045,12060,NA,NA,NA,520,FALSE
13,047,16860,NA,1560,1560,1560,FALSE
13,051,42340,7520,7520,7520,7520,FALSE
13,053,17980,1800,1800,1800,1800,FALSE
13,055,44900,NA,NA,NA,NA,FALSE
13,057,12060,NA,520,520,520,FALSE
13,059,12020,NA,500,500,500,FALSE
13,063,12060,520,520,520,520,FALSE
13,067,12060,520,520,520,520,FALSE
13,069,20060,NA,NA,NA,NA,FALSE
13,071,34220,NA,NA,NA,NA,FALSE
13,073,12260,NA,600,600,600,FALSE
13,077,12060,NA,NA,520,520,FALSE
13,079,31420,NA,NA,NA,NA,FALSE
13,081,18380,NA,NA,NA,NA,FALSE
13,083,16860,NA,1560,1560,1560,FALSE
13,085,12060,NA,NA,NA,NA,FALSE
13,087,12460,NA,NA,NA,NA,FALSE
13,089,12060,520,520,520,520,FALSE
13,095,10500,120,120,120,120,FALSE
13,097,12060,NA,520,520,520,FALSE
13,101,46660,NA,NA,NA,NA,FALSE
13,103,42340,NA,7520,7520,7520,FALSE
13,113,12060,NA,520,520,520,FALSE
13,115,40660,NA,NA,NA,NA,FALSE
13,117,12060,NA,520,520,520,FALSE
13,121,12060,520,520,520,520,FALSE
13,127,15260,NA,NA,NA,NA,FALSE
13,129,15660,NA,NA,NA,NA,FALSE
13,135,12060,520,520,520,520,FALSE
13,137,18460,NA,NA,NA,NA,FALSE
13,139,23580,NA,NA,NA,NA,FALSE
13,141,33300,NA,NA,NA,NA,FALSE
13,143,12060,NA,NA,NA,NA,FALSE
13,145,17980,NA,NA,NA,1800,FALSE
13,149,12060,NA,NA,NA,NA,FALSE
13,151,12060,NA,520,520,520,FALSE
13,153,47580,4680,4680,4680,4680,FALSE
13,155,22340,NA,NA,NA,NA,FALSE
13,159,12060,NA,NA,NA,NA,FALSE
13,167,20140,NA,NA,NA,NA,FALSE
13,169,31420,NA,4680,4680,4680,FALSE
13,171,12060,NA,NA,NA,NA,FALSE
13,173,46660,NA,NA,NA,NA,FALSE
13,175,20140,NA,NA,NA,NA,FALSE
13,177,10500,NA,120,120,120,FALSE
13,179,25980,NA,NA,NA,NA,FALSE
13,183,25980,NA,NA,NA,NA,FALSE
13,185,46660,NA,NA,NA,NA,FALSE
13,189,12260,NA,NA,600,600,FALSE
13,191,15260,NA,NA,NA,NA,FALSE
13,195,12020,NA,500,500,500,FALSE
13,197,17980,NA,NA,NA,NA,FALSE
13,199,12060,NA,NA,NA,NA,FALSE
13,207,31420,NA,NA,NA,NA,FALSE
13,209,47080,NA,NA,NA,NA,FALSE
13,213,19140,NA,NA,NA,NA,FALSE
13,215,17980,1800,1800,1800,1800,FALSE
13,217,12060,NA,520,520,520,FALSE
13,219,12020,NA,500,500,500,FALSE
13,221,12020,NA,NA,NA,NA,FALSE
13,223,12060,NA,520,520,520,FALSE
13,225,22980,NA,NA,4680,4680,FALSE
13,227,12060,NA,NA,NA,520,FALSE
13,229,48180,NA,NA,NA,NA,FALSE
13,231,12060,NA,NA,NA,NA,FALSE
13,233,16340,NA,NA,NA,NA,FALSE
13,239,21640,NA,NA,NA,NA,FALSE
13,245,12260,600,600,600,600,FALSE
13,247,12060,NA,520,520,520,FALSE
13,249,11140,NA,NA,NA,NA,FALSE
13,255,12060,NA,NA,520,520,FALSE
13,257,45740,NA,NA,NA,NA,FALSE
13,261,11140,NA,NA,NA,NA,FALSE
13,273,10500,NA,NA,NA,NA,FALSE
13,275,45620,NA,NA,NA,NA,FALSE
13,277,45700,NA,NA,NA,NA,FALSE
13,279,47080,NA,NA,NA,NA,FALSE
13,285,29300,NA,NA,NA,NA,FALSE
13,289,31420,NA,4680,NA,4680,FALSE
13,293,45580,NA,NA,NA,NA,FALSE
13,295,16860,1560,1560,1560,1560,FALSE
13,297,12060,NA,520,520,520,FALSE
13,299,48180,NA,NA,NA,NA,FALSE
13,305,27700,NA,NA,NA,NA,FALSE
13,313,19140,NA,NA,NA,NA,FALSE
13,321,10500,NA,NA,NA,NA,FALSE
15,001,25900,NA,NA,NA,NA,FALSE
15,003,26180,3320,3320,3320,3320,FALSE
15,007,28180,NA,NA,NA,NA,FALSE
15,009,27980,NA,NA,NA,NA,FALSE
16,001,14260,1080,1080,1080,1080,FALSE
16,005,38540,NA,NA,NA,6340,FALSE
16,011,13940,NA,NA,NA,NA,FALSE
16,015,14260,NA,NA,NA,NA,FALSE
16,019,26820,NA,NA,NA,NA,FALSE
16,027,14260,NA,NA,NA,1080,FALSE
16,031,15420,NA,NA,NA,NA,FALSE
16,039,34300,NA,NA,NA,NA,FALSE
16,041,30860,NA,NA,NA,NA,FALSE
16,043,39940,NA,NA,NA,NA,FALSE
16,045,14260,NA,NA,NA,NA,FALSE
16,051,26820,NA,NA,NA,NA,FALSE
16,053,46300,NA,NA,NA,NA,FALSE
16,055,17660,NA,NA,NA,NA,FALSE
16,057,34140,NA,NA,NA,NA,FALSE
16,065,39940,NA,NA,NA,NA,FALSE
16,067,15420,NA,NA,NA,NA,FALSE
16,069,30300,NA,NA,NA,NA,FALSE
16,073,14260,NA,NA,NA,NA,FALSE
16,075,36620,NA,NA,NA,NA,FALSE
16,077,38540,NA,NA,NA,NA,FALSE
16,081,27220,NA,NA,NA,NA,FALSE
16,083,46300,NA,NA,NA,NA,FALSE
17,001,39500,NA,NA,NA,NA,FALSE
17,003,16020,NA,NA,NA,NA,FALSE
17,005,41180,NA,NA,NA,NA,FALSE
17,007,40420,6880,6880,6880,6880,FALSE
17,011,36860,NA,NA,NA,NA,FALSE
17,013,41180,NA,NA,NA,NA,FALSE
17,019,16580,1400,1400,1400,1400,FALSE
17,021,45380,NA,NA,NA,NA,FALSE
17,027,41180,NA,7040,7040,7040,FALSE
17,029,16660,NA,NA,NA,NA,FALSE
17,031,16980,1600,1600,1600,1600,FALSE
17,035,16660,NA,NA,NA,NA,FALSE
17,037,16980,NA,NA,NA,1600,FALSE
17,043,16980,1600,1600,1600,1600,FALSE
17,049,20820,NA,NA,NA,NA,FALSE
17,053,16580,NA,NA,NA,NA,FALSE
17,057,15900,NA,NA,NA,NA,FALSE
17,063,16980,NA,NA,3690,1600,FALSE
17,065,34500,NA,NA,NA,NA,FALSE
17,071,15460,NA,NA,NA,NA,FALSE
17,073,19340,1960,1960,1960,1960,FALSE
17,077,16060,NA,NA,NA,NA,FALSE
17,081,34500,NA,NA,NA,NA,FALSE
17,083,41180,NA,NA,7040,7040,FALSE
17,089,16980,1600,1600,620,1600,FALSE
17,091,28100,NA,3740,3740,3740,FALSE
17,093,16980,NA,NA,620,1600,FALSE
17,095,23660,NA,NA,NA,NA,FALSE
17,097,16980,1600,1600,3965,1600,FALSE
17,099,36860,NA,NA,NA,NA,FALSE
17,103,19940,NA,NA,NA,NA,FALSE
17,105,38700,NA,NA,NA,NA,FALSE
17,107,30660,NA,NA,NA,NA,FALSE
17,109,31380,NA,NA,NA,NA,FALSE
17,111,16980,1600,1600,1600,1600,FALSE
17,113,14060,1040,1040,1040,1040,FALSE
17,115,19500,2040,2040,2040,2040,FALSE
17,117,41180,NA,NA,NA,NA,FALSE
17,119,41180,7040,7040,7040,7040,FALSE
17,121,16460,NA,NA,NA,NA,FALSE
17,123,37900,NA,NA,NA,NA,FALSE
17,127,37140,NA,NA,NA,NA,FALSE
17,129,44100,NA,7880,7880,7880,FALSE
17,131,19340,NA,NA,NA,NA,FALSE
17,133,41180,NA,7040,7040,7040,FALSE
17,137,27300,NA,NA,NA,NA,FALSE
17,141,40300,NA,NA,NA,6880,FALSE
17,143,37900,6120,6120,6120,6120,FALSE
17,147,16580,NA,NA,NA,NA,FALSE
17,155,36860,NA,NA,NA,NA,FALSE
17,161,19340,1960,1960,1960,1960,FALSE
17,163,41180,7040,7040,7040,7040,FALSE
17,165,25380,NA,NA,NA,NA,FALSE
17,167,44100,7880,7880,7880,7880,FALSE
17,171,27300,NA,NA,NA,NA,FALSE
17,175,37900,NA,NA,NA,NA,FALSE
17,177,23300,NA,NA,NA,NA,FALSE
17,179,37900,6120,6120,6120,6120,FALSE
17,183,19180,NA,NA,NA,NA,FALSE
17,187,23660,NA,NA,NA,NA,FALSE
17,195,44580,NA,NA,NA,NA,FALSE
17,197,16980,1600,1600,3690,1600,FALSE
17,199,32060,NA,NA,NA,NA,FALSE
17,201,40420,6880,6880,6880,6880,FALSE
17,203,37900,6120,6120,6120,6120,FALSE
18,001,19540,NA,2760,NA,2760,FALSE
18,003,23060,2760,2760,2760,2760,FALSE
18,005,18020,NA,NA,NA,NA,FALSE
18,007,29140,NA,NA,NA,NA,FALSE
18,011,26900,3480,3480,3480,3480,FALSE
18,013,26900,NA,NA,NA,NA,FALSE
18,015,29140,NA,NA,NA,NA,FALSE
18,017,30900,NA,NA,NA,NA,FALSE
18,019,31140,4520,4520,4520,4520,FALSE
18,021,45460,8320,8320,8320,8320,FALSE
18,023,23140,NA,NA,NA,3920,FALSE
18,027,47780,NA,NA,NA,NA,FALSE
18,029,17140,1640,1640,1640,1640,FALSE
18,031,24700,NA,NA,NA,NA,FALSE
18,033,12140,NA,2760,2760,2760,FALSE
18,035,34620,5280,5280,5280,5280,FALSE
18,037,27540,NA,NA,NA,NA,FALSE
18,039,21140,NA,2330,2330,2330,FALSE
18,041,18220,NA,NA,NA,NA,FALSE
18,043,31140,4520,4520,4520,4520,FALSE
18,047,17140,NA,NA,NA,NA,FALSE
18,051,21780,NA,2440,NA,NA,FALSE
18,053,31980,NA,NA,NA,NA,FALSE
18,055,14020,NA,NA,NA,NA,FALSE
18,057,26900,3480,3480,3480,3480,FALSE
18,059,26900,3480,3480,3480,3480,FALSE
18,061,31140,NA,NA,4520,4520,FALSE
18,063,26900,3480,3480,3480,3480,FALSE
18,065,35220,NA,NA,NA,NA,FALSE
18,067,29020,NA,3850,3850,3850,FALSE
18,069,26540,NA,NA,NA,2760,FALSE
18,071,42980,NA,NA,NA,NA,FALSE
18,073,16980,NA,NA,NA,NA,FALSE
18,077,31500,NA,NA,NA,NA,FALSE
18,079,35860,NA,NA,NA,NA,FALSE
18,081,26900,3480,3480,3480,3480,FALSE
18,083,47180,NA,NA,NA,NA,FALSE
18,085,47700,NA,NA,NA,NA,FALSE
18,089,16980,2960,2960,2960,2960,FALSE
18,091,33140,NA,NA,NA,NA,FALSE
18,093,13260,NA,NA,NA,NA,FALSE
18,095,11300,400,400,400,3480,FALSE
18,097,26900,3480,3480,3480,3480,FALSE
18,099,38500,7800,7800,NA,NA,FALSE
18,103,37940,NA,NA,NA,NA,FALSE
18,105,14020,NA,1020,1020,1020,FALSE
18,107,18820,NA,NA,NA,NA,FALSE
18,109,26900,3480,3480,3480,3480,FALSE
18,111,16980,NA,NA,NA,NA,FALSE
18,113,28340,NA,NA,NA,NA,FALSE
18,115,17140,NA,NA,NA,1640,FALSE
18,119,14020,NA,NA,NA,NA,FALSE
18,125,27540,NA,NA,NA,NA,FALSE
18,127,16980,2960,2960,2960,2960,FALSE
18,129,21780,NA,2440,2440,2440,FALSE
18,133,26900,NA,NA,NA,NA,FALSE
18,141,43780,7800,7800,7800,7800,FALSE
18,143,42500,NA,NA,NA,4520,FALSE
18,145,26900,3480,3480,3480,3480,FALSE
18,151,11420,NA,NA,NA,NA,FALSE
18,153,45460,8320,8320,NA,NA,FALSE
18,157,29140,3920,3920,3920,3920,FALSE
18,159,29020,NA,3850,3850,3850,FALSE
18,163,21780,2440,2440,2440,2440,FALSE
18,165,45460,8320,8320,NA,8320,FALSE
18,167,45460,8320,8320,8320,8320,FALSE
18,169,47340,NA,NA,NA,NA,FALSE
18,173,21780,2440,2440,2440,2440,FALSE
18,175,31140,NA,NA,NA,NA,FALSE
18,177,39980,NA,NA,NA,NA,FALSE
18,179,23060,NA,2760,NA,2760,FALSE
18,183,23060,NA,NA,2760,2760,FALSE
19,011,16300,NA,NA,NA,NA,FALSE
19,013,47940,8920,8920,8920,8920,FALSE
19,015,14340,NA,NA,NA,NA,FALSE
19,017,47940,NA,NA,8920,NA,FALSE
19,021,44740,NA,NA,NA,NA,FALSE
19,033,32380,NA,NA,NA,NA,FALSE
19,041,43980,NA,NA,NA,NA,FALSE
19,045,17540,NA,NA,NA,NA,FALSE
19,049,19780,NA,NA,2120,2120,FALSE
19,057,15460,NA,NA,NA,NA,FALSE
19,059,44020,NA,NA,NA,NA,FALSE
19,061,20220,2200,2200,2200,2200,FALSE
19,075,47940,NA,NA,NA,NA,FALSE
19,077,19780,NA,NA,NA,NA,FALSE
19,085,36540,NA,NA,NA,NA,FALSE
19,099,35500,NA,NA,NA,NA,FALSE
19,103,26980,NA,3500,3500,3500,FALSE
19,105,16300,NA,NA,NA,NA,FALSE
19,111,22800,NA,NA,NA,NA,FALSE
19,113,16300,1360,1360,1360,1360,FALSE
19,115,34700,NA,NA,NA,NA,FALSE
19,121,19780,NA,NA,NA,NA,FALSE
19,123,36820,NA,NA,NA,NA,FALSE
19,125,37800,NA,NA,NA,NA,FALSE
19,127,32260,NA,NA,NA,NA,FALSE
19,129,36540,NA,NA,NA,NA,FALSE
19,139,34700,NA,NA,NA,NA,FALSE
19,153,19780,2120,2120,2120,2120,FALSE
19,155,36540,5920,5920,5920,5920,FALSE
